#Digilent WaveForms Oscilloscope Acquisition
#Device Name: EExplorer
#Serial Number: SN:210151450455
#Date Time: 2019-02-01 09:32:42.824
#Sample rate: 2e+06Hz
#Samples: 8192
#Trigger: Source: Channel 1 Type: Edge Condition: Either Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 200 mV/div Offset: 0 V
#Wavegen Channel 1: Running
#Mode: Simple
#Type: DC
#Offset: 0 V

Calibration
Zero DC offset
Measured: ~-130mV
Time (s),Channel 1 (V)
0.0012385,-0.13162
0.001239,-0.127324
0.0012395,-0.129472
0.00124,-0.127324
0.0012405,-0.13162
0.001241,-0.127324
0.0012415,-0.129472
0.001242,-0.127324
0.0012425,-0.129472
0.001243,-0.133768
0.0012435,-0.125176
0.001244,-0.133768
0.0012445,-0.127324
0.001245,-0.133768
0.0012455,-0.125176
0.001246,-0.135916
0.0012465,-0.127324
0.001247,-0.13162
0.0012475,-0.127324
0.001248,-0.133768
0.0012485,-0.127324
0.001249,-0.129472
0.0012495,-0.129472
0.00125,-0.13162
0.0012505,-0.13162
0.001251,-0.129472
0.0012515,-0.129472
0.001252,-0.129472
0.0012525,-0.129472
0.001253,-0.125176
0.0012535,-0.127324
0.001254,-0.127324
0.0012545,-0.129472
0.001255,-0.13162
0.0012555,-0.123028
0.001256,-0.133768
0.0012565,-0.125176
0.001257,-0.127324
0.0012575,-0.125176
0.001258,-0.135916
0.0012585,-0.12088
0.001259,-0.123028
0.0012595,-0.127324
0.00126,-0.129472
0.0012605,-0.125176
0.001261,-0.127324
0.0012615,-0.129472
0.001262,-0.129472
0.0012625,-0.13162
0.001263,-0.129472
0.0012635,-0.13162
0.001264,-0.127324
0.0012645,-0.129472
0.001265,-0.123028
0.0012655,-0.129472
0.001266,-0.129472
0.0012665,-0.127324
0.001267,-0.129472
0.0012675,-0.123028
0.001268,-0.133768
0.0012685,-0.127324
0.001269,-0.13162
0.0012695,-0.123028
0.00127,-0.133768
0.0012705,-0.125176
0.001271,-0.129472
0.0012715,-0.123028
0.001272,-0.133768
0.0012725,-0.127324
0.001273,-0.123028
0.0012735,-0.125176
0.001274,-0.129472
0.0012745,-0.127324
0.001275,-0.123028
0.0012755,-0.127324
0.001276,-0.125176
0.0012765,-0.127324
0.001277,-0.123028
0.0012775,-0.127324
0.001278,-0.129472
0.0012785,-0.125176
0.001279,-0.123028
0.0012795,-0.125176
0.00128,-0.135916
0.0012805,-0.125176
0.001281,-0.127324
0.0012815,-0.12088
0.001282,-0.135916
0.0012825,-0.125176
0.001283,-0.127324
0.0012835,-0.12088
0.001284,-0.13162
0.0012845,-0.125176
0.001285,-0.125176
0.0012855,-0.127324
0.001286,-0.127324
0.0012865,-0.129472
0.001287,-0.123028
0.0012875,-0.127324
0.001288,-0.127324
0.0012885,-0.133768
0.001289,-0.118732
0.0012895,-0.127324
0.00129,-0.123028
0.0012905,-0.125176
0.001291,-0.123028
0.0012915,-0.12088
0.001292,-0.127324
0.0012925,-0.123028
0.001293,-0.129472
0.0012935,-0.12088
0.001294,-0.13162
0.0012945,-0.125176
0.001295,-0.129472
0.0012955,-0.123028
0.001296,-0.129472
0.0012965,-0.129472
0.001297,-0.125176
0.0012975,-0.123028
0.001298,-0.125176
0.0012985,-0.13162
0.001299,-0.123028
0.0012995,-0.125176
0.0013,-0.125176
0.0013005,-0.133768
0.001301,-0.12088
0.0013015,-0.127324
0.001302,-0.125176
0.0013025,-0.129472
0.001303,-0.123028
0.0013035,-0.125176
0.001304,-0.125176
0.0013045,-0.127324
0.001305,-0.129472
0.0013055,-0.12088
0.001306,-0.129472
0.0013065,-0.125176
0.001307,-0.129472
0.0013075,-0.12088
0.001308,-0.13162
0.0013085,-0.129472
0.001309,-0.127324
0.0013095,-0.125176
0.00131,-0.125176
0.0013105,-0.13162
0.001311,-0.123028
0.0013115,-0.127324
0.001312,-0.123028
0.0013125,-0.13162
0.001313,-0.12088
0.0013135,-0.127324
0.001314,-0.123028
0.0013145,-0.13162
0.001315,-0.125176
0.0013155,-0.125176
0.001316,-0.127324
0.0013165,-0.13162
0.001317,-0.13162
0.0013175,-0.125176
0.001318,-0.129472
0.0013185,-0.129472
0.001319,-0.129472
0.0013195,-0.127324
0.00132,-0.13162
0.0013205,-0.129472
